"Date and Time Run 1","Time (s) Run 1","Position, Ch C:1 (m) Run 1","Velocity, Ch C:1 (m/s) Run 1","Acceleration, Ch C:1 (m/s²) Run 1"
10/05/2023 01:16:45 pm,38.575,0.02,-0.01,-0.10
10/05/2023 01:16:45 pm,38.600,0.02,-0.01,-0.14
10/05/2023 01:16:45 pm,38.625,0.02,-0.02,-0.16
10/05/2023 01:16:45 pm,38.650,0.02,-0.02,-0.12
10/05/2023 01:16:45 pm,38.675,0.02,-0.02,-0.03
10/05/2023 01:16:45 pm,38.700,0.02,-0.02,0.05
10/05/2023 01:16:45 pm,38.725,0.02,-0.02,0.06
10/05/2023 01:16:45 pm,38.750,0.02,-0.02,-0.02
10/05/2023 01:16:45 pm,38.775,0.02,-0.02,-0.13
10/05/2023 01:16:45 pm,38.800,0.02,-0.02,-0.18
10/05/2023 01:16:45 pm,38.825,0.02,-0.03,-0.11
10/05/2023 01:16:45 pm,38.850,0.02,-0.03,-0.01
10/05/2023 01:16:45 pm,38.875,0.01,-0.03,-0.09
10/05/2023 01:16:45 pm,38.900,0.01,-0.03,-0.37
10/05/2023 01:16:45 pm,38.925,0.01,-0.05,-0.41
10/05/2023 01:16:45 pm,38.950,0.01,-0.07,-0.06
10/05/2023 01:16:45 pm,38.975,0.01,-0.05,0.30
10/05/2023 01:16:46 pm,39.000,0.01,-0.03,0.21
10/05/2023 01:16:46 pm,39.025,0.01,-0.04,-0.11
10/05/2023 01:16:46 pm,39.050,0.01,-0.05,-0.10
10/05/2023 01:16:46 pm,39.075,0.01,-0.05,0.12
10/05/2023 01:16:46 pm,39.100,0.00,-0.03,0.20
10/05/2023 01:16:46 pm,39.125,0.00,-0.04,0.08
10/05/2023 01:16:46 pm,39.150,0.00,-0.04,-0.01
10/05/2023 01:16:46 pm,39.175,0.00,-0.04,4.14E-4
10/05/2023 01:16:46 pm,39.200,9.07E-4,-0.04,-0.01
10/05/2023 01:16:46 pm,39.225,5.60E-5,-0.04,-0.02
10/05/2023 01:16:46 pm,39.250,-9.85E-4,-0.04,-0.01
10/05/2023 01:16:46 pm,39.275,0.00,-0.04,-4.10E-4
10/05/2023 01:16:46 pm,39.300,0.00,-0.04,0.01
10/05/2023 01:16:46 pm,39.325,0.00,-0.04,0.02
10/05/2023 01:16:46 pm,39.350,0.00,-0.04,0.03
10/05/2023 01:16:46 pm,39.375,-0.01,-0.03,0.02
10/05/2023 01:16:46 pm,39.400,-0.01,-0.03,0.01
10/05/2023 01:16:46 pm,39.425,-0.01,-0.03,0.03
10/05/2023 01:16:46 pm,39.450,-0.01,-0.03,0.06
10/05/2023 01:16:46 pm,39.475,-0.01,-0.03,0.08
10/05/2023 01:16:46 pm,39.500,-0.01,-0.03,0.06
10/05/2023 01:16:46 pm,39.525,-0.01,-0.03,0.04
10/05/2023 01:16:46 pm,39.550,-0.01,-0.03,0.04
10/05/2023 01:16:46 pm,39.575,-0.01,-0.03,0.06
10/05/2023 01:16:46 pm,39.600,-0.01,-0.02,0.08
10/05/2023 01:16:46 pm,39.625,-0.01,-0.02,0.08
10/05/2023 01:16:46 pm,39.650,-0.01,-0.02,0.07
10/05/2023 01:16:46 pm,39.675,-0.01,-0.02,0.05
10/05/2023 01:16:46 pm,39.700,-0.01,-0.02,0.05
10/05/2023 01:16:46 pm,39.725,-0.01,-0.02,0.07
10/05/2023 01:16:46 pm,39.750,-0.02,-0.01,0.08
10/05/2023 01:16:46 pm,39.775,-0.02,-0.01,0.07
10/05/2023 01:16:46 pm,39.800,-0.02,-0.01,0.06
10/05/2023 01:16:46 pm,39.825,-0.02,-0.01,0.07
10/05/2023 01:16:46 pm,39.850,-0.02,-0.01,0.11
10/05/2023 01:16:46 pm,39.875,-0.02,0.00,0.12
10/05/2023 01:16:46 pm,39.900,-0.02,-1.20E-4,0.11
10/05/2023 01:16:46 pm,39.925,-0.02,0.00,0.08
10/05/2023 01:16:46 pm,39.950,-0.02,0.00,0.05
10/05/2023 01:16:46 pm,39.975,-0.02,0.00,0.05
10/05/2023 01:16:47 pm,40.000,-0.02,0.01,0.06
10/05/2023 01:16:47 pm,40.025,-0.02,0.01,0.06
10/05/2023 01:16:47 pm,40.050,-0.02,0.01,0.05
10/05/2023 01:16:47 pm,40.075,-0.02,0.01,0.05
10/05/2023 01:16:47 pm,40.100,-0.02,0.01,0.05
10/05/2023 01:16:47 pm,40.125,-0.01,0.01,0.04
10/05/2023 01:16:47 pm,40.150,-0.01,0.01,0.03
10/05/2023 01:16:47 pm,40.175,-0.01,0.01,0.03
10/05/2023 01:16:47 pm,40.200,-0.01,0.01,0.04
10/05/2023 01:16:47 pm,40.225,-0.01,0.02,0.05
10/05/2023 01:16:47 pm,40.250,-0.01,0.02,0.05
10/05/2023 01:16:47 pm,40.275,-0.01,0.02,0.05
10/05/2023 01:16:47 pm,40.300,-0.01,0.02,0.06
10/05/2023 01:16:47 pm,40.325,-0.01,0.02,0.06
10/05/2023 01:16:47 pm,40.350,-0.01,0.02,0.02
10/05/2023 01:16:47 pm,40.375,-0.01,0.02,-0.01
10/05/2023 01:16:47 pm,40.400,-0.01,0.02,-0.01
10/05/2023 01:16:47 pm,40.425,-0.01,0.02,0.01
10/05/2023 01:16:47 pm,40.450,-0.01,0.02,0.04
10/05/2023 01:16:47 pm,40.475,-0.01,0.02,0.04
10/05/2023 01:16:47 pm,40.500,-0.01,0.03,0.02
10/05/2023 01:16:47 pm,40.525,-0.01,0.03,-0.01
10/05/2023 01:16:47 pm,40.550,-0.01,0.02,-0.02
10/05/2023 01:16:47 pm,40.575,-0.01,0.02,0.00
10/05/2023 01:16:47 pm,40.600,-0.01,0.02,0.02
10/05/2023 01:16:47 pm,40.625,0.00,0.03,0.02
10/05/2023 01:16:47 pm,40.650,0.00,0.03,-0.01
10/05/2023 01:16:47 pm,40.675,0.00,0.02,-0.04
10/05/2023 01:16:47 pm,40.700,0.00,0.02,-0.04
10/05/2023 01:16:47 pm,40.725,0.00,0.02,-0.02
10/05/2023 01:16:47 pm,40.750,0.00,0.02,0.01
10/05/2023 01:16:47 pm,40.775,0.00,0.02,0.00
10/05/2023 01:16:47 pm,40.800,-3.72E-4,0.02,-0.04
10/05/2023 01:16:47 pm,40.825,1.44E-4,0.02,-0.07
10/05/2023 01:16:47 pm,40.850,6.69E-4,0.02,-0.06
10/05/2023 01:16:47 pm,40.875,0.00,0.02,-0.02
10/05/2023 01:16:47 pm,40.900,0.00,0.02,0.01
10/05/2023 01:16:47 pm,40.925,0.00,0.02,0.02
10/05/2023 01:16:47 pm,40.950,0.00,0.02,0.00
10/05/2023 01:16:47 pm,40.975,0.00,0.02,-0.02
10/05/2023 01:16:48 pm,41.000,0.00,0.02,-0.04
10/05/2023 01:16:48 pm,41.025,0.00,0.02,-0.08
10/05/2023 01:16:48 pm,41.050,0.00,0.01,-0.10
10/05/2023 01:16:48 pm,41.075,0.00,0.01,-0.11
10/05/2023 01:16:48 pm,41.100,0.00,0.01,-0.09
10/05/2023 01:16:48 pm,41.125,0.00,0.01,-0.07
10/05/2023 01:16:48 pm,41.150,0.00,0.00,-0.05
10/05/2023 01:16:48 pm,41.175,0.00,0.00,-0.02
10/05/2023 01:16:48 pm,41.200,0.01,0.00,-0.02
10/05/2023 01:16:48 pm,41.225,0.01,0.00,-0.01
10/05/2023 01:16:48 pm,41.250,0.01,0.00,-0.02
10/05/2023 01:16:48 pm,41.275,0.01,0.00,-0.03
10/05/2023 01:16:48 pm,41.300,0.01,0.00,-0.04
10/05/2023 01:16:48 pm,41.325,0.01,6.30E-5,-0.04
10/05/2023 01:16:48 pm,41.350,0.01,0.00,-0.02
10/05/2023 01:16:48 pm,41.375,0.01,0.00,-0.02
10/05/2023 01:16:48 pm,41.400,0.01,0.00,-0.02
10/05/2023 01:16:48 pm,41.425,0.01,0.00,-0.01
10/05/2023 01:16:48 pm,41.450,0.01,0.00,0.01
10/05/2023 01:16:48 pm,41.475,0.01,0.00,0.03
10/05/2023 01:16:48 pm,41.500,0.01,0.00,0.02
10/05/2023 01:16:48 pm,41.525,0.01,0.00,0.00
10/05/2023 01:16:48 pm,41.550,0.01,6.30E-5,-0.02
10/05/2023 01:16:48 pm,41.575,0.01,0.00,-0.03
10/05/2023 01:16:48 pm,41.600,0.01,0.00,-0.02
10/05/2023 01:16:48 pm,41.625,0.00,0.00,0.01
10/05/2023 01:16:48 pm,41.650,0.00,0.00,0.03
10/05/2023 01:16:48 pm,41.675,0.00,0.00,0.02
10/05/2023 01:16:48 pm,41.700,0.00,0.00,0.01
10/05/2023 01:16:48 pm,41.725,0.00,0.00,0.00
10/05/2023 01:16:48 pm,41.750,0.00,0.00,0.00
10/05/2023 01:16:48 pm,41.775,0.00,0.00,0.00
10/05/2023 01:16:48 pm,41.800,0.00,0.00,0.00
10/05/2023 01:16:48 pm,41.825,0.00,0.00,0.00
10/05/2023 01:16:48 pm,41.850,0.00,0.00,0.00
10/05/2023 01:16:48 pm,41.875,0.00,0.00,0.00
10/05/2023 01:16:48 pm,41.900,0.00,0.00,0.00
10/05/2023 01:16:48 pm,41.925,0.00,0.00,4.20E-4
10/05/2023 01:16:48 pm,41.950,0.00,0.00,-0.01
10/05/2023 01:16:48 pm,41.975,0.00,6.29E-5,-0.02
10/05/2023 01:16:49 pm,42.000,0.00,0.00,-0.03
10/05/2023 01:16:49 pm,42.025,0.00,0.00,-0.02
10/05/2023 01:16:49 pm,42.050,0.00,0.00,0.01
10/05/2023 01:16:49 pm,42.075,0.00,0.00,0.03
10/05/2023 01:16:49 pm,42.100,0.00,0.00,0.02
10/05/2023 01:16:49 pm,42.125,0.00,0.00,0.01
10/05/2023 01:16:49 pm,42.150,0.00,0.00,0.00
10/05/2023 01:16:49 pm,42.175,0.00,0.00,0.00
10/05/2023 01:16:49 pm,42.200,0.00,0.00,0.00
10/05/2023 01:16:49 pm,42.225,0.00,0.00,0.00
10/05/2023 01:16:49 pm,42.250,0.00,0.00,0.00
10/05/2023 01:16:49 pm,42.275,0.00,0.00,0.00
10/05/2023 01:16:49 pm,42.300,0.00,0.00,0.00
10/05/2023 01:16:49 pm,42.325,0.00,0.00,-4.19E-4
10/05/2023 01:16:49 pm,42.350,0.00,0.00,0.01
10/05/2023 01:16:49 pm,42.375,0.00,-6.29E-5,0.02
10/05/2023 01:16:49 pm,42.400,0.00,0.00,0.02
10/05/2023 01:16:49 pm,42.425,0.00,0.00,0.01
10/05/2023 01:16:49 pm,42.450,0.00,0.00,-6.79E-7
10/05/2023 01:16:49 pm,42.475,0.00,0.00,4.19E-4
10/05/2023 01:16:49 pm,42.500,0.00,0.00,-0.01
10/05/2023 01:16:49 pm,42.525,0.00,0.00,-0.02
10/05/2023 01:16:49 pm,42.550,0.00,0.00,-0.02
10/05/2023 01:16:49 pm,42.575,0.00,0.00,-0.01
10/05/2023 01:16:49 pm,42.600,0.00,0.00,-0.01
10/05/2023 01:16:49 pm,42.625,0.00,6.29E-5,-0.02
10/05/2023 01:16:49 pm,42.650,0.00,0.00,-0.03
10/05/2023 01:16:49 pm,42.675,0.00,0.00,-0.02
10/05/2023 01:16:49 pm,42.700,0.00,0.00,0.01
10/05/2023 01:16:49 pm,42.725,0.00,0.00,0.03
10/05/2023 01:16:49 pm,42.750,0.00,0.00,0.02
10/05/2023 01:16:49 pm,42.775,0.00,0.00,0.01
10/05/2023 01:16:49 pm,42.800,0.00,0.00,0.00
10/05/2023 01:16:49 pm,42.825,0.00,0.00,0.00
10/05/2023 01:16:49 pm,42.850,0.00,0.00,4.19E-4
10/05/2023 01:16:49 pm,42.875,0.00,0.00,-0.01
10/05/2023 01:16:49 pm,42.900,0.00,6.29E-5,-0.02
10/05/2023 01:16:49 pm,42.925,0.00,0.00,-0.01
10/05/2023 01:16:49 pm,42.950,0.00,0.00,0.01
10/05/2023 01:16:49 pm,42.975,0.00,-6.29E-5,0.03
10/05/2023 01:16:50 pm,43.000,0.00,0.00,0.01
10/05/2023 01:16:50 pm,43.025,0.00,0.00,-0.03
10/05/2023 01:16:50 pm,43.050,0.00,0.00,-0.05
10/05/2023 01:16:50 pm,43.075,0.00,0.00,-0.03
10/05/2023 01:16:50 pm,43.100,0.00,0.00,0.02
10/05/2023 01:16:50 pm,43.125,0.00,0.00,0.05
10/05/2023 01:16:50 pm,43.150,0.00,0.00,0.06
10/05/2023 01:16:50 pm,43.175,0.00,0.00,0.02
10/05/2023 01:16:50 pm,43.200,0.00,0.00,-0.03
10/05/2023 01:16:50 pm,43.225,0.00,6.29E-5,-0.04
10/05/2023 01:16:50 pm,43.250,0.00,0.00,-0.01
10/05/2023 01:16:50 pm,43.275,0.00,-6.29E-5,0.02
10/05/2023 01:16:50 pm,43.300,0.00,0.00,0.01
10/05/2023 01:16:50 pm,43.325,0.00,0.00,-0.03
10/05/2023 01:16:50 pm,43.350,0.00,0.00,-0.05
10/05/2023 01:16:50 pm,43.375,0.00,0.00,-0.03
10/05/2023 01:16:50 pm,43.400,0.00,0.00,0.01
10/05/2023 01:16:50 pm,43.425,0.00,0.00,
10/05/2023 01:16:50 pm,43.450,0.00,0.00,
10/05/2023 01:16:50 pm,43.475,0.00,,
